Country,Level 1 Index,Time,Indprod Index Value (I21)
HU,C,2025-02,93.6
HU,C,2025-03,100.7
HU,C,2025-04,95.8
HU,C,2025-05,96.3
HU,C,2025-06,94.6
HU,C,2025-07,95.8
HU,C,2025-08,78.1
HU,D,2000-01,114.0
HU,D,2000-02,131.5
HU,D,2000-03,112.7
HU,D,2000-04,101.8
HU,D,2000-05,92.6
HU,D,2000-06,95.5
HU,D,2000-07,84.3
HU,D,2000-08,83.6
HU,D,2000-09,81.8
HU,D,2000-10,76.1
HU,D,2000-11,103.7
HU,D,2000-12,96.6
HU,D,2001-01,108.5
HU,D,2001-02,123.8
HU,D,2001-03,111.9
HU,D,2001-04,99.2
HU,D,2001-05,94.2
HU,D,2001-06,95.7
HU,D,2001-07,84.1
HU,D,2001-08,81.9
HU,D,2001-09,77.9
HU,D,2001-10,73.0
HU,D,2001-11,109.9
HU,D,2001-12,112.2
HU,D,2002-01,115.0
HU,D,2002-02,122.3
HU,D,2002-03,111.2
HU,D,2002-04,101.1
HU,D,2002-05,97.5
HU,D,2002-06,97.1
HU,D,2002-07,87.1
HU,D,2002-08,87.1
HU,D,2002-09,81.3
HU,D,2002-10,79.5
HU,D,2002-11,112.5
HU,D,2002-12,111.2
HU,D,2003-01,125.3
HU,D,2003-02,145.3
HU,D,2003-03,124.0
HU,D,2003-04,105.3
HU,D,2003-05,98.5
HU,D,2003-06,101.2
HU,D,2003-07,87.5
HU,D,2003-08,84.7
HU,D,2003-09,76.5
HU,D,2003-10,77.9
HU,D,2003-11,106.8
HU,D,2003-12,106.4
HU,D,2004-01,118.6
HU,D,2004-02,130.5
HU,D,2004-03,120.2
HU,D,2004-04,100.2
HU,D,2004-05,96.4
HU,D,2004-06,98.3
HU,D,2004-07,86.3
HU,D,2004-08,84.9
HU,D,2004-09,79.2
HU,D,2004-10,79.5
HU,D,2004-11,118.4
HU,D,2004-12,104.1
HU,D,2005-01,117.8
HU,D,2005-02,121.9
HU,D,2005-03,123.4
HU,D,2005-04,99.3
HU,D,2005-05,97.8
HU,D,2005-06,95.2
HU,D,2005-07,87.0
HU,D,2005-08,86.6
HU,D,2005-09,77.2
HU,D,2005-10,76.6
HU,D,2005-11,109.3
HU,D,2005-12,104.5
HU,D,2006-01,119.9
HU,D,2006-02,120.0
HU,D,2006-03,127.9
HU,D,2006-04,100.8
HU,D,2006-05,100.7
HU,D,2006-06,101.2
HU,D,2006-07,91.6
HU,D,2006-08,87.8
HU,D,2006-09,76.1
HU,D,2006-10,74.4
HU,D,2006-11,105.8
HU,D,2006-12,96.9
HU,D,2007-01,115.1
HU,D,2007-02,114.9
HU,D,2007-03,122.4
HU,D,2007-04,102.4
HU,D,2007-05,107.5
HU,D,2007-06,105.7
HU,D,2007-07,93.6
HU,D,2007-08,94.2
HU,D,2007-09,81.8
HU,D,2007-10,81.1
HU,D,2007-11,115.8
HU,D,2007-12,111.6
HU,D,2008-01,126.7
HU,D,2008-02,123.0
HU,D,2008-03,127.9
HU,D,2008-04,110.0
HU,D,2008-05,107.0
HU,D,2008-06,107.3
HU,D,2008-07,97.7
HU,D,2008-08,99.3
HU,D,2008-09,89.5
HU,D,2008-10,90.7
HU,D,2008-11,117.1
HU,D,2008-12,107.8
HU,D,2009-01,127.1
HU,D,2009-02,117.1
HU,D,2009-03,120.8
HU,D,2009-04,86.7
HU,D,2009-05,90.3
HU,D,2009-06,88.1
HU,D,2009-07,83.0
HU,D,2009-08,82.0
HU,D,2009-09,67.1
HU,D,2009-10,79.3
HU,D,2009-11,107.8
HU,D,2009-12,102.4
HU,D,2010-01,120.9
HU,D,2010-02,116.9
HU,D,2010-03,110.9
HU,D,2010-04,92.6
HU,D,2010-05,94.5
HU,D,2010-06,92.2
HU,D,2010-07,82.5
HU,D,2010-08,83.0
HU,D,2010-09,75.1
HU,D,2010-10,80.5
HU,D,2010-11,110.7
HU,D,2010-12,103.3
HU,D,2011-01,123.7
HU,D,2011-02,119.4
HU,D,2011-03,110.9
HU,D,2011-04,91.4
HU,D,2011-05,92.5
HU,D,2011-06,90.0
HU,D,2011-07,79.1
HU,D,2011-08,82.2
HU,D,2011-09,70.5
HU,D,2011-10,71.8
HU,D,2011-11,112.6
HU,D,2011-12,101.4
HU,D,2012-01,114.3
HU,D,2012-02,129.3
HU,D,2012-03,103.3
HU,D,2012-04,86.5
HU,D,2012-05,84.0
HU,D,2012-06,85.8
HU,D,2012-07,82.8
HU,D,2012-08,79.9
HU,D,2012-09,70.7
HU,D,2012-10,70.7
HU,D,2012-11,101.6
HU,D,2012-12,97.2
HU,D,2013-01,115.8
HU,D,2013-02,109.3
HU,D,2013-03,106.5
HU,D,2013-04,87.4
HU,D,2013-05,80.2
HU,D,2013-06,82.3
HU,D,2013-07,77.2
HU,D,2013-08,74.0
HU,D,2013-09,69.7
HU,D,2013-10,69.5
HU,D,2013-11,96.3
HU,D,2013-12,85.5
HU,D,2014-01,102.8
HU,D,2014-02,97.4
HU,D,2014-03,92.2
HU,D,2014-04,78.4
HU,D,2014-05,77.8
HU,D,2014-06,77.5
HU,D,2014-07,78.6
HU,D,2014-08,77.5
HU,D,2014-09,71.4
HU,D,2014-10,67.2
HU,D,2014-11,94.9
HU,D,2014-12,87.2
HU,D,2015-01,112.4
HU,D,2015-02,107.4
HU,D,2015-03,100.8
HU,D,2015-04,82.8
HU,D,2015-05,76.4
HU,D,2015-06,78.8
HU,D,2015-07,79.8
HU,D,2015-08,81.2
HU,D,2015-09,74.1
HU,D,2015-10,74.7
HU,D,2015-11,101.8
HU,D,2015-12,92.7
HU,D,2016-01,115.8
HU,D,2016-02,104.2
HU,D,2016-03,101.4
HU,D,2016-04,84.0
HU,D,2016-05,84.9
HU,D,2016-06,79.9
HU,D,2016-07,83.8
HU,D,2016-08,81.3
HU,D,2016-09,73.9
HU,D,2016-10,74.1
HU,D,2016-11,94.3
HU,D,2016-12,93.5
HU,D,2017-01,132.0
HU,D,2017-02,102.7
HU,D,2017-03,96.4
HU,D,2017-04,85.7
HU,D,2017-05,82.3
HU,D,2017-06,80.3
HU,D,2017-07,78.9
HU,D,2017-08,80.0
HU,D,2017-09,72.0
HU,D,2017-10,73.9
HU,D,2017-11,98.1
HU,D,2017-12,91.6
HU,D,2018-01,106.7
HU,D,2018-02,105.3
HU,D,2018-03,102.9
HU,D,2018-04,80.2
HU,D,2018-05,74.9
HU,D,2018-06,74.3
HU,D,2018-07,76.4
HU,D,2018-08,79.4
HU,D,2018-09,75.9
HU,D,2018-10,71.3
HU,D,2018-11,94.8
HU,D,2018-12,94.8
HU,D,2019-01,120.3
HU,D,2019-02,100.0
HU,D,2019-03,96.8
HU,D,2019-04,83.5
HU,D,2019-05,83.0
HU,D,2019-06,78.7
HU,D,2019-07,80.2
HU,D,2019-08,78.5
HU,D,2019-09,73.5
HU,D,2019-10,73.9
HU,D,2019-11,94.8
HU,D,2019-12,94.8
HU,D,2020-01,117.9
HU,D,2020-02,103.8
HU,D,2020-03,101.1
HU,D,2020-04,80.6
HU,D,2020-05,77.6
HU,D,2020-06,74.8
HU,D,2020-07,77.4
HU,D,2020-08,77.5
HU,D,2020-09,73.4
HU,D,2020-10,78.2
HU,D,2020-11,107.4
HU,D,2020-12,99.5
HU,D,2021-01,122.6
HU,D,2021-02,111.6
HU,D,2021-03,111.7
HU,D,2021-04,89.2
HU,D,2021-05,86.4
HU,D,2021-06,84.8
HU,D,2021-07,80.6
HU,D,2021-08,85.5
HU,D,2021-09,84.5
HU,D,2021-10,89.1
HU,D,2021-11,121.3
HU,D,2021-12,132.7
HU,D,2022-01,133.1
HU,D,2022-02,122.8
HU,D,2022-03,129.2
HU,D,2022-04,93.2
HU,D,2022-05,83.6
HU,D,2022-06,87.8
HU,D,2022-07,91.6
HU,D,2022-08,85.4
HU,D,2022-09,92.0
HU,D,2022-10,85.3
HU,D,2022-11,98.3
HU,D,2022-12,124.1
HU,D,2023-01,92.9
HU,D,2023-02,87.4
HU,D,2023-03,92.9
HU,D,2023-04,70.0
HU,D,2023-05,55.4
HU,D,2023-06,56.2
HU,D,2023-07,70.1
HU,D,2023-08,70.5
HU,D,2023-09,68.3
HU,D,2023-10,67.4
HU,D,2023-11,93.4
HU,D,2023-12,93.0
HU,D,2024-01,108.8
HU,D,2024-02,88.3
HU,D,2024-03,94.8
HU,D,2024-04,67.8
HU,D,2024-05,61.2
HU,D,2024-06,61.8
HU,D,2024-07,73.5
HU,D,2024-08,74.9
HU,D,2024-09,66.8
HU,D,2024-10,71.2
HU,D,2024-11,100.7
HU,D,2024-12,114.7
HU,D,2025-01,97.5
HU,D,2025-02,98.9
HU,D,2025-03,102.8
HU,D,2025-04,71.7
HU,D,2025-05,66.5
HU,D,2025-06,61.7
HU,D,2025-07,68.2
HU,D,2025-08,68.2
IE,C,2016-01,83.6
IE,C,2016-02,49.3
IE,C,2016-03,50.8
IE,C,2016-04,57.9
IE,C,2016-05,53.0
IE,C,2016-06,58.4
IE,C,2016-07,62.6
IE,C,2016-08,43.7
IE,C,2016-09,64.5
IE,C,2016-10,85.7
IE,C,2016-11,67.5
IE,C,2016-12,59.1
IE,C,2017-01,74.4
IE,C,2017-02,54.4
IE,C,2017-03,50.5
IE,C,2017-04,62.6
IE,C,2017-05,50.7
IE,C,2017-06,47.6
IE,C,2017-07,64.4
IE,C,2017-08,47.8
IE,C,2017-09,71.9
IE,C,2017-10,97.7
IE,C,2017-11,86.4
IE,C,2017-12,63.8
IE,C,2018-01,79.5
IE,C,2018-02,52.5
IE,C,2018-03,45.0
IE,C,2018-04,60.8
IE,C,2018-05,56.0
IE,C,2018-06,52.2
IE,C,2018-07,58.7
IE,C,2018-08,51.4
IE,C,2018-09,76.8
IE,C,2018-10,96.3
IE,C,2018-11,71.3
IE,C,2018-12,48.7
IE,C,2019-01,74.8
IE,C,2019-02,49.8
IE,C,2019-03,52.8
IE,C,2019-04,67.5
IE,C,2019-05,51.9
IE,C,2019-06,49.1
IE,C,2019-07,64.7
IE,C,2019-08,55.1
IE,C,2019-09,85.8
IE,C,2019-10,116.2
IE,C,2019-11,76.9
IE,C,2019-12,49.4
IE,C,2020-01,80.2
IE,C,2020-02,45.4
IE,C,2020-03,68.5
IE,C,2020-04,75.8
IE,C,2020-05,52.6
IE,C,2020-06,57.3
IE,C,2020-07,82.5
IE,C,2020-08,55.0
IE,C,2020-09,84.3
IE,C,2020-10,93.5
IE,C,2020-11,125.4
IE,C,2020-12,78.2
IE,C,2021-01,111.3
IE,C,2021-02,84.1
IE,C,2021-03,90.6
IE,C,2021-04,110.6
IE,C,2021-05,81.3
IE,C,2021-06,83.5
IE,C,2021-07,114.6
IE,C,2021-08,86.8
IE,C,2021-09,134.4
IE,C,2021-10,107.1
IE,C,2021-11,104.8
IE,C,2021-12,91.0
IE,C,2022-01,112.5
IE,C,2022-02,90.0
IE,C,2022-03,100.9
IE,C,2022-04,95.7
IE,C,2022-05,101.5
IE,C,2022-06,100.3
IE,C,2022-07,101.1
IE,C,2022-08,100.2
IE,C,2022-09,158.0
IE,C,2022-10,153.4
IE,C,2022-11,149.9
IE,C,2022-12,96.8
IE,C,2023-01,133.5
IE,C,2023-02,108.9
IE,C,2023-03,89.2
IE,C,2023-04,117.2
IE,C,2023-05,98.2
IE,C,2023-06,111.7
IE,C,2023-07,103.9
IE,C,2023-08,83.9
IE,C,2023-09,125.9
IE,C,2023-10,108.7
IE,C,2023-11,134.0
IE,C,2023-12,102.2
IE,C,2024-01,97.4
IE,C,2024-02,78.9
IE,C,2024-03,87.8
IE,C,2024-04,97.8
IE,C,2024-05,92.7
IE,C,2024-06,92.5
IE,C,2024-07,112.2
IE,C,2024-08,93.7
IE,C,2024-09,125.1
IE,C,2024-10,125.3
IE,C,2024-11,127.2
IE,C,2024-12,114.5
IE,C,2025-01,108.3
IE,C,2025-02,111.8
IE,C,2025-03,136.5
IE,C,2025-04,113.6
IE,C,2025-05,132.1
IE,C,2025-06,100.5
IE,C,2025-07,120.7
IE,C,2025-08,121.2
IE,D,2016-01,145.3
IE,D,2016-02,152.7
IE,D,2016-03,153.2
IE,D,2016-04,147.7
IE,D,2016-05,140.9
IE,D,2016-06,129.7
IE,D,2016-07,145.0
IE,D,2016-08,151.0
IE,D,2016-09,147.5
IE,D,2016-10,121.2
IE,D,2016-11,122.4
IE,D,2016-12,126.6
IE,D,2017-01,126.8
IE,D,2017-02,144.8
IE,D,2017-03,168.8
IE,D,2017-04,143.2
IE,D,2017-05,143.8
IE,D,2017-06,161.6
IE,D,2017-07,156.8
IE,D,2017-08,145.6
IE,D,2017-09,150.3
IE,D,2017-10,142.6
IE,D,2017-11,132.2
IE,D,2017-12,139.1
IE,D,2018-01,149.5
IE,D,2018-02,130.3
IE,D,2018-03,128.0
IE,D,2018-04,129.8
IE,D,2018-05,124.2
IE,D,2018-06,118.8
IE,D,2018-07,120.8
IE,D,2018-08,129.8
IE,D,2018-09,118.2
IE,D,2018-10,120.3
IE,D,2018-11,134.3
IE,D,2018-12,122.0
IE,D,2019-01,110.2
IE,D,2019-02,151.0
IE,D,2019-03,171.5
IE,D,2019-04,165.3
IE,D,2019-05,165.4
IE,D,2019-06,174.4
IE,D,2019-07,147.1
IE,D,2019-08,151.6
IE,D,2019-09,156.0
IE,D,2019-10,177.0
IE,D,2019-11,164.5
IE,D,2019-12,188.5
IE,D,2020-01,195.1
IE,D,2020-02,235.9
IE,D,2020-03,213.4
IE,D,2020-04,216.9
IE,D,2020-05,269.4
IE,D,2020-06,253.3
IE,D,2020-07,236.1
IE,D,2020-08,200.1
IE,D,2020-09,179.1
IE,D,2020-10,176.4
IE,D,2020-11,184.9
IE,D,2020-12,165.9
IE,D,2021-01,142.3
IE,D,2021-02,171.0
IE,D,2021-03,142.7
IE,D,2021-04,115.0
IE,D,2021-05,102.3
IE,D,2021-06,102.0
IE,D,2021-07,76.3
IE,D,2021-08,82.8
IE,D,2021-09,64.3
IE,D,2021-10,64.4
IE,D,2021-11,69.9
IE,D,2021-12,67.0
IE,D,2022-01,82.1
IE,D,2022-02,83.7
IE,D,2022-03,66.6
IE,D,2022-04,70.1
IE,D,2022-05,88.8
IE,D,2022-06,73.3
IE,D,2022-07,61.1
IE,D,2022-08,52.8
IE,D,2022-09,59.0
IE,D,2022-10,98.4
IE,D,2022-11,98.8
IE,D,2022-12,74.0
IE,D,2023-01,92.8
IE,D,2023-02,87.0
IE,D,2023-03,98.2
IE,D,2023-04,100.9
IE,D,2023-05,107.0
IE,D,2023-06,94.9
IE,D,2023-07,112.3
IE,D,2023-08,104.6
IE,D,2023-09,101.0
IE,D,2023-10,98.0
IE,D,2023-11,105.9
IE,D,2023-12,127.8
IE,D,2024-01,131.9
IE,D,2024-02,135.6
IE,D,2024-03,136.6
IE,D,2024-04,123.3
IE,D,2024-05,104.4
IE,D,2024-06,97.3
IE,D,2024-07,98.5
IE,D,2024-08,107.2
IE,D,2024-09,100.5
IE,D,2024-10,106.0
IE,D,2024-11,102.2
IE,D,2024-12,111.6
IE,D,2025-01,105.5
IE,D,2025-02,102.2
IE,D,2025-03,108.9
IE,D,2025-04,107.9
IE,D,2025-05,102.7
IE,D,2025-06,109.9
IE,D,2025-07,112.2
IE,D,2025-08,112.5
IT,B,1990-01,165.0
IT,B,1990-02,145.6
IT,B,1990-03,155.0
IT,B,1990-04,150.5
IT,B,1990-05,167.1
IT,B,1990-06,164.5
IT,B,1990-07,174.0
IT,B,1990-08,162.0
IT,B,1990-09,162.8
IT,B,1990-10,163.4
IT,B,1990-11,156.8
IT,B,1990-12,150.8
IT,B,1991-01,143.2
IT,B,1991-02,116.6
IT,B,1991-03,155.1
IT,B,1991-04,154.3
IT,B,1991-05,163.2
IT,B,1991-06,169.2
IT,B,1991-07,182.6
IT,B,1991-08,157.3
IT,B,1991-09,168.9
IT,B,1991-10,160.9
IT,B,1991-11,154.4
IT,B,1991-12,149.1
IT,B,1992-01,145.6
IT,B,1992-02,134.8
IT,B,1992-03,152.7
IT,B,1992-04,155.1
IT,B,1992-05,154.0
IT,B,1992-06,148.2
IT,B,1992-07,161.8
IT,B,1992-08,151.2
IT,B,1992-09,152.4
IT,B,1992-10,160.5
IT,B,1992-11,154.5
IT,B,1992-12,153.8
IT,B,1993-01,153.2
IT,B,1993-02,149.6
IT,B,1993-03,161.5
IT,B,1993-04,159.4
IT,B,1993-05,165.6
IT,B,1993-06,169.3
IT,B,1993-07,168.2
IT,B,1993-08,148.6
IT,B,1993-09,153.9
IT,B,1993-10,160.2
IT,B,1993-11,157.1
IT,B,1993-12,155.4
IT,B,1994-01,138.5
IT,B,1994-02,150.5
IT,B,1994-03,171.0
IT,B,1994-04,150.0
IT,B,1994-05,176.9
IT,B,1994-06,171.8
IT,B,1994-07,177.3
IT,B,1994-08,162.3
IT,B,1994-09,178.2
IT,B,1994-10,193.7
IT,B,1994-11,179.6
IT,B,1994-12,183.8
IT,B,1995-01,168.8
IT,B,1995-02,164.9
IT,B,1995-03,191.1
IT,B,1995-04,179.3
IT,B,1995-05,185.7
IT,B,1995-06,183.5
IT,B,1995-07,190.0
IT,B,1995-08,182.1
IT,B,1995-09,186.2
IT,B,1995-10,194.9
IT,B,1995-11,183.2
IT,B,1995-12,178.2
IT,B,1996-01,180.6
IT,B,1996-02,178.2
IT,B,1996-03,198.8
IT,B,1996-04,195.0
IT,B,1996-05,198.7
IT,B,1996-06,191.1
IT,B,1996-07,183.0
IT,B,1996-08,167.4
IT,B,1996-09,186.6
IT,B,1996-10,192.8
IT,B,1996-11,192.6
IT,B,1996-12,176.1
IT,B,1997-01,172.5
IT,B,1997-02,194.2
IT,B,1997-03,201.6
IT,B,1997-04,205.7
IT,B,1997-05,216.7
IT,B,1997-06,206.5
IT,B,1997-07,200.7
IT,B,1997-08,185.1
IT,B,1997-09,198.8
IT,B,1997-10,212.8
IT,B,1997-11,194.7
IT,B,1997-12,184.9
IT,B,1998-01,176.0
IT,B,1998-02,178.0
IT,B,1998-03,209.7
IT,B,1998-04,188.7
IT,B,1998-05,205.2
IT,B,1998-06,205.8
IT,B,1998-07,213.1
IT,B,1998-08,192.4
IT,B,1998-09,201.7
IT,B,1998-10,201.7
IT,B,1998-11,196.5
IT,B,1998-12,193.0
IT,B,1999-01,204.1
IT,B,1999-02,189.9
IT,B,1999-03,213.0
IT,B,1999-04,206.8
IT,B,1999-05,206.1
IT,B,1999-06,209.8
IT,B,1999-07,207.5
IT,B,1999-08,170.7
IT,B,1999-09,197.0
IT,B,1999-10,186.9
IT,B,1999-11,185.3
IT,B,1999-12,181.8
IT,B,2000-01,184.7
IT,B,2000-02,172.4
IT,B,2000-03,188.8
IT,B,2000-04,175.6
IT,B,2000-05,182.9
IT,B,2000-06,192.5
IT,B,2000-07,185.7
IT,B,2000-08,172.0
IT,B,2000-09,185.1
IT,B,2000-10,175.8
IT,B,2000-11,170.7
IT,B,2000-12,167.1
IT,B,2001-01,160.7
IT,B,2001-02,144.1
IT,B,2001-03,161.9
IT,B,2001-04,151.0
IT,B,2001-05,174.4
IT,B,2001-06,179.5
IT,B,2001-07,173.5
IT,B,2001-08,157.0
IT,B,2001-09,158.3
IT,B,2001-10,173.9
IT,B,2001-11,172.2
IT,B,2001-12,181.7
IT,B,2002-01,180.9
IT,B,2002-02,177.2
IT,B,2002-03,206.0
IT,B,2002-04,194.4
IT,B,2002-05,199.2
IT,B,2002-06,193.1
IT,B,2002-07,209.9
IT,B,2002-08,189.7
IT,B,2002-09,199.7
IT,B,2002-10,191.3
IT,B,2002-11,188.8
IT,B,2002-12,194.0
IT,B,2003-01,191.9
IT,B,2003-02,184.8
IT,B,2003-03,207.1
IT,B,2003-04,197.3
IT,B,2003-05,206.1
IT,B,2003-06,193.0
IT,B,2003-07,196.3
IT,B,2003-08,186.7
IT,B,2003-09,208.3
IT,B,2003-10,211.6
IT,B,2003-11,198.3
IT,B,2003-12,188.4
IT,B,2004-01,189.1
IT,B,2004-02,190.1
IT,B,2004-03,157.1
IT,B,2004-04,188.0
IT,B,2004-05,198.8
IT,B,2004-06,199.8
IT,B,2004-07,199.4
IT,B,2004-08,183.7
IT,B,2004-09,194.3
IT,B,2004-10,206.5
IT,B,2004-11,204.8
IT,B,2004-12,207.2
IT,B,2005-01,196.2
IT,B,2005-02,195.9
IT,B,2005-03,227.7
IT,B,2005-04,213.4
IT,B,2005-05,207.6
IT,B,2005-06,212.7
IT,B,2005-07,220.7
IT,B,2005-08,192.0
IT,B,2005-09,212.1
IT,B,2005-10,211.7
IT,B,2005-11,211.2
IT,B,2005-12,195.9
IT,B,2006-01,189.5
IT,B,2006-02,176.8
IT,B,2006-03,221.9
IT,B,2006-04,200.4
IT,B,2006-05,225.4
IT,B,2006-06,222.0
IT,B,2006-07,211.6
IT,B,2006-08,185.3
IT,B,2006-09,200.5
IT,B,2006-10,221.4
IT,B,2006-11,207.0
IT,B,2006-12,189.1
IT,B,2007-01,181.2
IT,B,2007-02,177.1
IT,B,2007-03,209.4
IT,B,2007-04,200.8
IT,B,2007-05,218.9
IT,B,2007-06,199.6
IT,B,2007-07,210.9
IT,B,2007-08,184.9
IT,B,2007-09,185.2
IT,B,2007-10,201.4
IT,B,2007-11,176.2
IT,B,2007-12,150.3
IT,B,2008-01,179.4
IT,B,2008-02,182.7
IT,B,2008-03,182.6
IT,B,2008-04,195.8
IT,B,2008-05,200.4
IT,B,2008-06,192.8
IT,B,2008-07,192.0
IT,B,2008-08,155.7
IT,B,2008-09,181.7
IT,B,2008-10,174.4
IT,B,2008-11,146.9
IT,B,2008-12,127.6
IT,B,2009-01,138.7
IT,B,2009-02,140.2
IT,B,2009-03,173.5
IT,B,2009-04,154.5
IT,B,2009-05,171.2
IT,B,2009-06,178.2
IT,B,2009-07,175.9
IT,B,2009-08,118.9
IT,B,2009-09,164.4
IT,B,2009-10,156.1
IT,B,2009-11,146.8
IT,B,2009-12,136.9
IT,B,2010-01,131.5
IT,B,2010-02,137.6
IT,B,2010-03,162.9
IT,B,2010-04,162.8
IT,B,2010-05,152.4
IT,B,2010-06,170.7
IT,B,2010-07,177.8
IT,B,2010-08,143.7
IT,B,2010-09,166.0
IT,B,2010-10,149.8
IT,B,2010-11,138.7
IT,B,2010-12,134.5
IT,B,2011-01,126.1
IT,B,2011-02,136.1
IT,B,2011-03,154.7
IT,B,2011-04,156.0
IT,B,2011-05,165.7
IT,B,2011-06,163.1
IT,B,2011-07,176.0
IT,B,2011-08,155.2
IT,B,2011-09,161.2
IT,B,2011-10,170.0
IT,B,2011-11,155.7
IT,B,2011-12,145.1
IT,B,2012-01,144.9
IT,B,2012-02,135.4
IT,B,2012-03,176.8
IT,B,2012-04,164.0
IT,B,2012-05,181.0
IT,B,2012-06,172.1
IT,B,2012-07,176.3
IT,B,2012-08,144.2
IT,B,2012-09,153.9
IT,B,2012-10,168.1
IT,B,2012-11,140.6
IT,B,2012-12,128.8
IT,B,2013-01,130.7
IT,B,2013-02,135.1
IT,B,2013-03,141.0
IT,B,2013-04,139.9
IT,B,2013-05,151.4
IT,B,2013-06,163.9
IT,B,2013-07,165.5
IT,B,2013-08,138.4
IT,B,2013-09,146.2
IT,B,2013-10,151.3
IT,B,2013-11,133.1
IT,B,2013-12,128.9
IT,B,2014-01,125.2
IT,B,2014-02,124.7
IT,B,2014-03,142.2
IT,B,2014-04,143.1
IT,B,2014-05,158.2
IT,B,2014-06,150.7
IT,B,2014-07,151.0
IT,B,2014-08,126.3
IT,B,2014-09,145.5
IT,B,2014-10,161.7
IT,B,2014-11,126.3
IT,B,2014-12,127.9
IT,B,2015-01,131.5
IT,B,2015-02,113.0
IT,B,2015-03,137.8
IT,B,2015-04,142.7
IT,B,2015-05,138.8
IT,B,2015-06,136.0
IT,B,2015-07,145.2
IT,B,2015-08,126.7
IT,B,2015-09,133.5
IT,B,2015-10,139.6
IT,B,2015-11,140.7
IT,B,2015-12,127.0
IT,B,2016-01,119.4
IT,B,2016-02,123.7
IT,B,2016-03,128.0
IT,B,2016-04,110.6
IT,B,2016-05,118.1
IT,B,2016-06,107.1
IT,B,2016-07,108.1
IT,B,2016-08,105.8
IT,B,2016-09,140.6
IT,B,2016-10,143.0
IT,B,2016-11,138.8
IT,B,2016-12,124.2
IT,B,2017-01,116.2
IT,B,2017-02,123.9
IT,B,2017-03,140.9
IT,B,2017-04,125.2
IT,B,2017-05,102.4
IT,B,2017-06,106.9
IT,B,2017-07,121.4
IT,B,2017-08,123.2
IT,B,2017-09,134.2
IT,B,2017-10,126.6
IT,B,2017-11,121.1
IT,B,2017-12,115.7
IT,B,2018-01,115.6
IT,B,2018-02,117.0
IT,B,2018-03,121.6
IT,B,2018-04,128.6
IT,B,2018-05,129.9
IT,B,2018-06,119.6
IT,B,2018-07,128.5
IT,B,2018-08,113.8
IT,B,2018-09,118.2
IT,B,2018-10,128.8
IT,B,2018-11,113.2
IT,B,2018-12,115.6
IT,B,2019-01,107.4
IT,B,2019-02,115.6
IT,B,2019-03,126.9
IT,B,2019-04,119.8
IT,B,2019-05,127.3
IT,B,2019-06,111.1
IT,B,2019-07,130.1
IT,B,2019-08,110.1
IT,B,2019-09,103.2
IT,B,2019-10,117.6
IT,B,2019-11,110.3
IT,B,2019-12,104.9
IT,B,2020-01,102.5
IT,B,2020-02,120.5
IT,B,2020-03,106.2
IT,B,2020-04,75.5
IT,B,2020-05,102.1
IT,B,2020-06,109.1
IT,B,2020-07,116.9
IT,B,2020-08,109.9
IT,B,2020-09,106.3
IT,B,2020-10,115.2
IT,B,2020-11,109.0
IT,B,2020-12,99.6
IT,B,2021-01,101.1
IT,B,2021-02,103.8
IT,B,2021-03,113.6
IT,B,2021-04,96.4
IT,B,2021-05,94.7
IT,B,2021-06,102.1
IT,B,2021-07,111.8
IT,B,2021-08,91.4
IT,B,2021-09,100.9
IT,B,2021-10,101.7
IT,B,2021-11,94.5
IT,B,2021-12,88.0
IT,B,2022-01,92.8
IT,B,2022-02,92.8
IT,B,2022-03,105.6
IT,B,2022-04,100.4
IT,B,2022-05,102.3
IT,B,2022-06,103.2
IT,B,2022-07,106.7
IT,B,2022-08,91.2
IT,B,2022-09,90.4
IT,B,2022-10,97.4
IT,B,2022-11,90.0
IT,B,2022-12,81.4
IT,B,2023-01,93.9
IT,B,2023-02,91.5
IT,B,2023-03,96.1
IT,B,2023-04,87.9
IT,B,2023-05,95.0
IT,B,2023-06,89.1
IT,B,2023-07,95.9
IT,B,2023-08,82.0
IT,B,2023-09,87.2
IT,B,2023-10,101.3
IT,B,2023-11,87.9
IT,B,2023-12,80.6
IT,B,2024-01,83.9
IT,B,2024-02,90.8
IT,B,2024-03,91.6
IT,B,2024-04,93.2
IT,B,2024-05,98.2
IT,B,2024-06,93.2
IT,B,2024-07,103.5
IT,B,2024-08,72.3
IT,B,2024-09,91.9
IT,B,2024-10,100.6
IT,B,2024-11,95.4
IT,B,2024-12,85.5
IT,B,2025-01,78.2
IT,B,2025-02,87.9
IT,B,2025-03,96.3
IT,B,2025-04,96.9
IT,B,2025-05,102.4
IT,B,2025-06,99.3
IT,B,2025-07,104.9
IT,B,2025-08,67.2
IT,C,1990-01,107.5
IT,C,1990-02,109.9
IT,C,1990-03,122.2
IT,C,1990-04,106.0
IT,C,1990-05,120.3
IT,C,1990-06,115.0
IT,C,1990-07,118.4
IT,C,1990-08,50.8
IT,C,1990-09,112.1
IT,C,1990-10,123.8
IT,C,1990-11,112.6
IT,C,1990-12,92.6
IT,C,1991-01,109.8
IT,C,1991-02,107.0
IT,C,1991-03,114.3
IT,C,1991-04,105.2
IT,C,1991-05,118.0
IT,C,1991-06,111.7
IT,C,1991-07,120.3
IT,C,1991-08,45.3
IT,C,1991-09,115.9
IT,C,1991-10,122.4
IT,C,1991-11,113.1
